time,temp,m/z,abundance
610.14,144.867,62.0,235.3
610.16,143.997,63.0,176.5
610.18,144.287,64.0,16411.8
610.2,144.287,65.0,352.9
610.22,144.287,66.0,1117.6
610.24,144.287,67.0,588.2
610.26,143.997,68.0,352.9
610.28,144.287,69.0,8470.6
610.3,143.997,70.0,411.8
610.32,144.867,71.0,352.9
610.34,144.287,72.0,2000.0
610.36,144.867,73.0,17764.7
610.38,144.287,74.0,941.2
610.4,144.577,75.0,4882.4
610.42,144.287,76.0,647.1
610.44,144.287,77.0,1294.1
610.46,144.287,78.0,3294.1
610.48,144.867,79.0,1058.8
610.5,144.867,80.0,294.1
610.52,144.577,81.0,705.9
610.7,144.867,12.0,14235.3
610.72,143.997,13.0,2882.4
610.74,144.287,14.0,10235.3
610.76,144.287,15.0,42235.3
610.78,144.867,16.0,88588.2
610.8,144.287,17.0,544352.9
610.82,144.287,18.0,2219176.5
610.84,144.287,19.0,185823.5
610.86,144.287,20.0,13764.7
610.9,144.867,21.0,117.6
610.92,145.157,22.0,2705.9
610.94,144.867,23.0,0.0
610.96,144.287,24.0,588.2
610.98,144.287,25.0,1470.6
611.0,143.707,26.0,16000.0
611.02,144.287,27.0,65764.7
611.04,145.157,28.0,385235.3
611.06,144.867,29.0,22588.2
611.24,144.287,103.0,58.8
611.26,144.287,104.0,58.8
611.28,143.997,105.0,58.8
611.3,144.867,106.0,235.3
611.32,144.867,107.0,117.6
611.34,144.287,108.0,58.8
611.36,144.287,109.0,58.8
611.38,144.287,110.0,117.6
611.4,143.707,111.0,0.0
611.42,143.997,112.0,0.0
611.44,144.287,113.0,0.0
611.46,144.867,114.0,0.0
611.48,144.867,115.0,0.0
611.5,144.867,116.0,58.8
611.52,144.577,117.0,176.5
611.54,144.287,118.0,0.0
611.56,144.577,119.0,117.6
611.58,143.417,120.0,0.0
611.6,144.287,121.0,0.0
611.62,144.287,122.0,0.0
611.64,144.287,123.0,0.0
611.84,144.287,5.0,0.0
611.86,144.867,6.0,0.0
611.88,144.867,7.0,0.0
612.04,144.287,408.0,0.0
612.06,144.287,409.0,0.0
612.08,144.287,410.0,0.0
612.1,144.287,411.0,0.0
612.12,143.997,412.0,0.0
612.14,144.287,413.0,0.0
612.16,144.287,414.0,0.0
612.18,144.287,415.0,0.0
612.2,144.577,416.0,0.0
612.22,143.707,417.0,0.0
612.24,144.287,418.0,0.0
612.26,144.287,419.0,0.0
612.28,144.867,420.0,0.0
612.3,144.577,421.0,0.0
612.32,144.867,422.0,0.0
612.34,144.577,423.0,0.0
612.36,144.867,424.0,0.0
612.38,144.287,425.0,0.0
612.4,144.287,426.0,0.0
612.42,144.287,427.0,0.0
612.44,144.287,428.0,0.0
612.46,144.867,429.0,0.0
612.48,144.287,430.0,0.0
612.5,144.867,431.0,0.0
612.52,144.287,432.0,0.0
612.54,144.867,433.0,0.0
612.7,144.287,82.0,2117.6
612.72,144.867,83.0,58.8
612.74,144.287,84.0,294.1
612.76,143.997,85.0,352.9
612.78,144.287,86.0,0.0
612.8,144.287,87.0,0.0
612.82,144.867,88.0,0.0
612.84,144.867,89.0,176.5
612.86,144.867,90.0,0.0
612.88,144.867,91.0,941.2
612.9,144.867,92.0,117.6
612.92,144.867,93.0,176.5
612.94,144.287,94.0,294.1
612.96,142.837,95.0,176.5
612.98,144.287,96.0,764.7
613.0,144.287,97.0,352.9
613.02,144.287,98.0,117.6
613.04,143.707,99.0,117.6
613.06,143.997,100.0,58.8
613.08,144.867,101.0,0.0
613.1,144.287,102.0,0.0
613.3,144.867,5.0,0.0
613.32,144.287,6.0,0.0
613.34,144.287,7.0,0.0
613.5,144.287,30.0,13294.1
613.52,144.287,31.0,2529.4
613.54,144.867,32.0,10882.4
613.56,144.577,33.0,4000.0
613.58,144.287,34.0,7294.1
613.6,143.997,35.0,117.6
613.62,143.997,36.0,1470.6
613.64,144.867,37.0,764.7
613.66,144.867,38.0,3058.8
613.68,145.157,39.0,8058.8
613.7,144.867,40.0,7882.4
613.72,144.867,41.0,18352.9
613.74,144.867,42.0,28588.2
613.76,144.287,43.0,13176.5
613.78,144.287,44.0,399705.9
613.8,144.867,45.0,9352.9
613.82,144.867,46.0,1588.2
613.84,144.577,47.0,2294.1
613.86,144.287,48.0,7000.0
613.88,144.287,49.0,764.7
613.9,144.867,50.0,2352.9
613.92,144.577,51.0,1588.2
613.94,145.157,52.0,1000.0
613.96,144.287,53.0,1058.8
613.98,144.287,54.0,1235.3
614.0,144.287,55.0,3470.6
614.18,144.287,56.0,11058.8
614.2,144.287,57.0,4294.1
614.22,144.867,58.0,18882.4
614.24,145.157,59.0,1529.4
614.26,144.287,60.0,1294.1
614.28,144.577,61.0,58.8
614.3,144.287,62.0,529.4
614.32,144.867,63.0,294.1
614.34,144.867,64.0,15000.0
614.36,144.287,65.0,529.4
614.38,144.867,66.0,1352.9
614.4,144.287,67.0,294.1
614.42,144.287,68.0,294.1
614.44,144.867,69.0,6235.3
614.46,144.287,70.0,352.9
614.48,144.577,71.0,176.5
614.5,144.867,72.0,1235.3
614.52,145.157,73.0,18882.4
614.54,144.577,74.0,764.7
614.56,144.577,75.0,5294.1
614.58,144.287,76.0,1000.0
614.6,144.287,77.0,1294.1
614.62,144.287,78.0,3352.9
614.64,144.867,79.0,1235.3
614.66,144.867,80.0,294.1
614.68,144.287,81.0,1000.0
614.86,143.997,12.0,12529.4
614.88,144.287,13.0,2235.3
614.9,144.287,14.0,10411.8
614.92,144.867,15.0,43588.2
614.94,144.287,16.0,90882.4
614.96,144.287,17.0,536058.8
614.98,144.867,18.0,2226117.6
615.0,144.287,19.0,183588.2
615.02,144.287,20.0,16000.0
615.06,144.867,21.0,0.0
615.08,144.577,22.0,1823.5
615.1,144.867,23.0,0.0
615.12,144.867,24.0,411.8
615.14,144.287,25.0,1235.3
615.16,143.997,26.0,15764.7
615.18,144.867,27.0,66176.5
615.2,144.867,28.0,380588.2
615.22,144.287,29.0,20470.6
615.4,144.577,103.0,294.1
615.42,144.287,104.0,0.0
615.44,144.287,105.0,0.0
615.46,144.287,106.0,176.5
615.48,144.867,107.0,0.0
615.5,144.867,108.0,294.1
615.52,144.867,109.0,0.0
615.54,143.997,110.0,117.6
615.56,144.867,111.0,0.0
615.58,144.287,112.0,0.0
615.6,145.157,113.0,0.0
615.62,145.157,114.0,0.0
615.64,145.157,115.0,0.0
615.66,144.577,116.0,0.0
615.68,144.867,117.0,294.1
615.7,144.287,118.0,58.8
615.72,144.287,119.0,117.6
615.74,144.867,120.0,0.0
615.76,144.867,121.0,58.8
615.78,144.287,122.0,0.0
615.8,144.287,123.0,0.0
616.0,144.867,5.0,0.0
616.02,144.867,6.0,0.0
616.04,144.867,7.0,0.0
616.22,144.867,82.0,2176.5
616.24,144.287,83.0,117.6
616.26,145.157,84.0,58.8
616.28,145.157,85.0,58.8
616.3,144.287,86.0,58.8
616.32,144.287,87.0,0.0
616.34,144.867,88.0,0.0
616.36,144.287,89.0,117.6
616.38,144.867,90.0,0.0
616.4,144.867,91.0,411.8
616.42,144.867,92.0,588.2
616.44,145.157,93.0,294.1
616.46,144.867,94.0,176.5
616.48,144.867,95.0,0.0
616.5,144.287,96.0,294.1
616.52,144.577,97.0,176.5
616.54,144.867,98.0,235.3
616.56,144.867,99.0,0.0
616.58,144.287,100.0,58.8
616.6,144.867,101.0,117.6
616.62,144.287,102.0,0.0
616.8,144.867,5.0,0.0
616.82,144.867,6.0,0.0
616.84,144.867,7.0,0.0
617.04,143.707,30.0,12941.2
617.06,144.577,31.0,2470.6
617.08,144.577,32.0,12235.3
617.1,145.157,33.0,3058.8
617.12,144.867,34.0,7823.5
617.14,144.287,35.0,235.3
617.16,144.287,36.0,1470.6
617.18,144.867,37.0,1588.2
617.2,144.287,38.0,3117.6
617.22,144.867,39.0,7235.3
617.24,145.157,40.0,8705.9
617.26,144.867,41.0,21058.8
617.28,144.867,42.0,25352.9
617.3,144.867,43.0,14000.0
617.32,143.707,44.0,409117.6
617.34,144.287,45.0,7941.2
617.36,144.287,46.0,1823.5
617.38,144.287,47.0,1823.5
617.4,144.287,48.0,7058.8
617.42,143.997,49.0,1235.3
617.44,144.287,50.0,2588.2
617.46,144.287,51.0,1529.4
617.48,144.287,52.0,1941.2
617.5,144.867,53.0,705.9
617.52,145.157,54.0,1000.0
617.54,145.157,55.0,2882.4
617.72,144.287,56.0,6882.4
617.74,144.287,57.0,4000.0
617.76,144.287,58.0,19235.3
617.78,144.867,59.0,1294.1
617.8,145.448,60.0,1411.8
617.82,144.867,61.0,235.3
617.84,145.157,62.0,117.6
617.86,145.157,63.0,176.5
617.88,144.867,64.0,15411.8
617.9,144.867,65.0,411.8
617.92,144.287,66.0,1058.8
617.94,144.287,67.0,411.8
617.96,144.287,68.0,470.6
617.98,144.287,69.0,6235.3
618.0,143.997,70.0,588.2
618.02,143.997,71.0,235.3
618.04,144.867,72.0,2117.6
618.06,145.157,73.0,17823.5
618.08,144.867,74.0,1000.0
618.1,144.867,75.0,5470.6
618.12,144.867,76.0,1000.0
618.14,144.287,77.0,1647.1
618.16,144.287,78.0,2352.9
618.18,144.867,79.0,941.2
618.2,144.867,80.0,352.9
618.22,144.867,81.0,1235.3
618.38,144.867,434.0,0.0
618.4,144.577,435.0,0.0
618.42,144.867,436.0,0.0
618.44,144.867,437.0,0.0
618.46,144.867,438.0,0.0
618.48,144.867,439.0,0.0
618.5,143.997,440.0,0.0
618.52,143.997,441.0,0.0
618.54,144.287,442.0,0.0
618.56,144.287,443.0,0.0
618.58,144.867,444.0,0.0
618.6,145.157,445.0,0.0
618.62,144.867,446.0,0.0
618.64,144.867,447.0,0.0
618.66,145.157,448.0,0.0
618.68,144.287,449.0,0.0
618.7,144.287,450.0,0.0
618.72,144.287,451.0,0.0
618.74,145.157,452.0,0.0
618.76,145.157,453.0,0.0
618.78,144.867,454.0,0.0
618.8,144.287,455.0,0.0
618.82,144.867,456.0,0.0
618.84,144.577,457.0,0.0
618.86,144.867,458.0,0.0
618.88,145.157,459.0,0.0
619.04,144.287,12.0,14705.9
619.06,144.287,13.0,2588.2
619.08,143.997,14.0,9294.1
619.1,144.287,15.0,41764.7
619.12,144.287,16.0,90411.8
619.14,144.287,17.0,538058.8
619.16,145.157,18.0,2209176.5
619.18,144.867,19.0,183529.4
619.2,144.577,20.0,15529.4
619.24,144.577,21.0,235.3
619.26,144.287,22.0,2117.6
619.28,144.287,23.0,0.0
619.3,144.867,24.0,352.9
619.32,144.287,25.0,1411.8
619.34,144.867,26.0,16529.4
619.36,144.577,27.0,65352.9
619.38,144.287,28.0,374176.5
619.4,145.448,29.0,23058.8
619.58,144.867,103.0,58.8
619.6,144.287,104.0,58.8
619.62,144.287,105.0,176.5
619.64,144.287,106.0,352.9
619.66,145.157,107.0,0.0
619.68,145.738,108.0,294.1
619.7,145.157,109.0,0.0
619.72,144.867,110.0,0.0
619.74,144.867,111.0,176.5
619.76,145.157,112.0,58.8
619.78,144.577,113.0,0.0
619.8,144.287,114.0,0.0
619.82,144.287,115.0,58.8
619.84,144.867,116.0,0.0
619.86,144.287,117.0,0.0
619.88,144.287,118.0,0.0
619.9,144.287,119.0,117.6
619.92,144.287,120.0,58.8
619.94,144.867,121.0,0.0
619.96,145.448,122.0,58.8
619.98,144.577,123.0,0.0
620.18,144.867,5.0,0.0
620.2,144.287,6.0,0.0
620.22,145.157,7.0,0.0
620.4,144.577,82.0,2058.8
620.42,144.867,83.0,235.3
620.44,144.867,84.0,176.5
620.46,143.417,85.0,58.8
620.48,144.867,86.0,117.6
620.5,144.287,87.0,58.8
620.52,145.448,88.0,0.0
620.54,145.157,89.0,117.6
620.56,145.157,90.0,0.0
620.58,145.157,91.0,705.9
620.6,144.867,92.0,58.8
620.62,144.867,93.0,58.8
620.64,144.867,94.0,0.0
620.66,144.867,95.0,176.5
620.68,144.287,96.0,176.5
620.7,144.867,97.0,352.9
620.72,143.997,98.0,117.6
620.74,144.867,99.0,0.0
620.76,145.157,100.0,58.8
620.78,145.448,101.0,58.8
620.8,145.157,102.0,58.8
620.98,144.287,5.0,0.0
621.0,144.867,6.0,58.8
621.02,144.867,7.0,0.0
621.22,144.287,30.0,12941.2
621.24,144.287,31.0,3294.1
621.26,144.287,32.0,12235.3
621.28,144.287,33.0,3117.6
621.3,144.867,34.0,8235.3
621.32,144.867,35.0,411.8
621.34,145.448,36.0,1529.4
621.36,145.738,37.0,823.5
621.38,144.867,38.0,2529.4
621.4,145.157,39.0,8823.5
621.42,145.157,40.0,6588.2
621.44,144.867,41.0,24058.8
621.46,145.448,42.0,25529.4
621.48,144.867,43.0,15470.6
621.5,144.867,44.0,406294.1
621.52,144.867,45.0,9470.6
621.54,144.287,46.0,2941.2
621.56,144.287,47.0,2941.2
621.58,145.157,48.0,6294.1
621.6,145.157,49.0,588.2
621.62,145.157,50.0,2882.4
621.64,144.867,51.0,2058.8
621.66,145.157,52.0,1705.9
621.68,144.867,53.0,1058.8
621.7,144.287,54.0,882.4
621.72,144.867,55.0,2470.6
621.9,145.157,56.0,6294.1
621.92,145.157,57.0,3117.6
621.94,144.577,58.0,20058.8
621.96,144.287,59.0,1882.4
621.98,144.287,60.0,1941.2
622.0,144.867,61.0,588.2
622.02,144.287,62.0,529.4
622.04,144.287,63.0,235.3
622.06,144.577,64.0,17000.0
622.08,144.867,65.0,470.6
622.1,144.287,66.0,1294.1
622.12,144.867,67.0,352.9
622.14,145.157,68.0,411.8
622.16,145.157,69.0,7764.7
622.18,145.448,70.0,352.9
622.2,144.867,71.0,235.3
622.22,144.867,72.0,1764.7
622.24,144.287,73.0,17176.5
622.26,144.287,74.0,647.1
622.28,144.287,75.0,4235.3
622.3,144.287,76.0,1176.5
622.32,144.867,77.0,1411.8
622.34,145.157,78.0,2529.4
622.36,144.287,79.0,1117.6
622.38,144.867,80.0,117.6
622.4,144.867,81.0,705.9
622.58,145.157,12.0,13882.4
622.6,144.867,13.0,3411.8
622.62,144.287,14.0,9352.9
622.64,144.577,15.0,41000.0
622.66,143.997,16.0,87647.1
622.68,144.577,17.0,539529.4
622.7,146.028,18.0,2226705.9
622.72,144.867,19.0,174588.2
622.74,144.867,20.0,14529.4
622.78,145.157,21.0,294.1
622.8,144.287,22.0,2470.6
622.82,144.867,23.0,0.0
622.84,144.867,24.0,1117.6
622.86,144.867,25.0,1470.6
622.88,144.867,26.0,16235.3
622.9,144.287,27.0,64352.9
622.92,143.997,28.0,369176.5
622.94,144.287,29.0,23000.0
623.12,145.157,103.0,2352.9
623.14,144.867,104.0,0.0
623.16,144.867,105.0,117.6
623.18,144.867,106.0,235.3
623.2,144.577,107.0,117.6
623.22,144.867,108.0,117.6
623.24,144.867,109.0,0.0
623.26,145.157,110.0,58.8
623.28,144.867,111.0,117.6
623.3,145.157,112.0,58.8
623.32,144.867,113.0,0.0
623.34,144.287,114.0,0.0
623.36,144.287,115.0,58.8
623.38,144.577,116.0,0.0
623.4,145.157,117.0,176.5
623.42,144.867,118.0,0.0
623.44,144.287,119.0,117.6
623.46,144.287,120.0,117.6
623.48,144.867,121.0,0.0
623.5,144.287,122.0,58.8
623.52,145.157,123.0,58.8
623.72,144.577,5.0,0.0
623.74,144.287,6.0,0.0
623.76,144.867,7.0,0.0
623.92,144.287,82.0,352.9
623.94,144.287,83.0,235.3
623.96,144.867,84.0,117.6
623.98,144.577,85.0,235.3
624.0,144.867,86.0,58.8
624.02,144.287,87.0,58.8
624.04,144.287,88.0,117.6
624.06,144.867,89.0,58.8
624.08,145.738,90.0,0.0
624.1,145.448,91.0,882.4
624.12,145.157,92.0,294.1
624.14,145.448,93.0,176.5
624.16,144.867,94.0,235.3
624.18,144.867,95.0,58.8
624.2,144.867,96.0,352.9
624.22,145.738,97.0,294.1
624.24,145.157,98.0,58.8
624.26,144.867,99.0,0.0
624.28,144.287,100.0,58.8
624.3,144.287,101.0,0.0
624.32,144.867,102.0,0.0
624.48,144.867,460.0,0.0
624.5,145.157,461.0,0.0
624.52,144.867,462.0,0.0
624.54,144.287,463.0,0.0
624.56,144.287,464.0,0.0
624.58,144.577,465.0,0.0
624.6,144.287,466.0,0.0
624.62,144.867,467.0,0.0
624.64,145.157,468.0,0.0
624.66,145.157,469.0,0.0
624.68,144.867,470.0,0.0
624.7,145.157,471.0,0.0
624.72,144.577,472.0,0.0
624.74,144.867,473.0,0.0
624.76,144.287,474.0,0.0
624.78,144.577,475.0,0.0
624.8,145.157,476.0,0.0
624.82,144.867,477.0,0.0
624.84,144.867,478.0,0.0
624.86,144.867,479.0,0.0
624.88,144.867,480.0,0.0
624.9,145.448,481.0,0.0
624.92,144.867,482.0,0.0
624.94,144.867,483.0,0.0
624.96,144.867,484.0,0.0
624.98,144.577,485.0,0.0
625.14,144.287,5.0,0.0
625.16,144.577,6.0,0.0
625.18,145.157,7.0,0.0
625.38,143.997,30.0,13529.4
625.4,144.577,31.0,3764.7
625.42,144.867,32.0,13823.5
625.44,145.448,33.0,4235.3
625.46,145.448,34.0,8000.0
625.48,145.157,35.0,647.1
625.5,145.448,36.0,1588.2
625.52,144.867,37.0,882.4
625.54,144.287,38.0,3764.7
625.56,144.867,39.0,8352.9
625.58,144.867,40.0,8058.8
625.6,145.157,41.0,22058.8
625.62,144.287,42.0,26352.9
625.64,144.867,43.0,12705.9
625.66,144.867,44.0,404176.5
625.68,144.867,45.0,9411.8
625.7,145.157,46.0,2882.4
625.72,146.319,47.0,2294.1
625.74,145.738,48.0,8235.3
625.76,144.867,49.0,470.6
625.78,145.157,50.0,2764.7
625.8,144.867,51.0,2470.6
625.82,144.867,52.0,2352.9
625.84,144.867,53.0,1294.1
625.86,145.157,54.0,705.9
625.88,145.448,55.0,2058.8
626.06,144.867,56.0,7529.4
626.08,145.157,57.0,4470.6
626.1,144.867,58.0,17823.5
626.12,144.867,59.0,1411.8
626.14,145.448,60.0,1058.8
626.16,144.577,61.0,235.3
626.18,144.867,62.0,352.9
626.2,144.867,63.0,235.3
626.22,144.867,64.0,16705.9
626.24,145.157,65.0,117.6
626.26,144.867,66.0,1176.5
626.28,145.448,67.0,1000.0
626.3,145.157,68.0,411.8
626.32,145.157,69.0,7294.1
626.34,144.867,70.0,529.4
626.36,144.867,71.0,235.3
626.38,144.867,72.0,1823.5
626.4,144.867,73.0,16941.2
626.42,144.287,74.0,941.2
626.44,144.867,75.0,4117.6
626.46,144.867,76.0,411.8
626.48,144.287,77.0,1882.4
626.5,144.867,78.0,2764.7
626.52,144.287,79.0,647.1
626.54,145.157,80.0,176.5
626.56,145.157,81.0,882.4
626.74,144.577,12.0,13588.2
626.76,143.997,13.0,2529.4
626.78,144.867,14.0,9588.2
626.8,145.157,15.0,44176.5
626.82,145.738,16.0,90823.5
626.84,145.157,17.0,519470.6
626.86,145.157,18.0,2208470.6
626.88,144.867,19.0,183000.0
626.9,144.867,20.0,13470.6
626.94,144.577,21.0,176.5
626.96,144.577,22.0,2705.9
626.98,144.867,23.0,58.8
627.0,144.287,24.0,1000.0
627.02,145.157,25.0,2117.6
627.04,144.287,26.0,16588.2
627.06,144.867,27.0,60529.4
627.08,144.867,28.0,378058.8
627.1,145.157,29.0,22529.4
627.28,144.867,103.0,2529.4
627.3,145.157,104.0,0.0
627.32,144.867,105.0,0.0
627.34,145.157,106.0,117.6
627.36,145.157,107.0,0.0
627.38,144.867,108.0,117.6
627.4,145.448,109.0,176.5
627.42,144.867,110.0,0.0
627.44,145.448,111.0,0.0
627.46,144.867,112.0,0.0
627.48,144.867,113.0,0.0
627.5,145.448,114.0,0.0
627.52,144.867,115.0,117.6
627.54,145.157,116.0,58.8
627.56,144.867,117.0,176.5
627.58,144.577,118.0,0.0
627.6,145.157,119.0,352.9
627.62,144.867,120.0,117.6
627.64,145.738,121.0,58.8
627.66,145.157,122.0,58.8
627.68,144.867,123.0,0.0
627.88,145.157,5.0,0.0
627.9,145.448,6.0,0.0
627.92,145.157,7.0,0.0
628.08,144.287,82.0,235.3
628.1,145.157,83.0,58.8
628.12,144.867,84.0,0.0
628.14,144.867,85.0,235.3
628.16,145.157,86.0,176.5
628.18,145.448,87.0,0.0
628.2,145.157,88.0,0.0
628.22,145.157,89.0,0.0
628.24,144.577,90.0,0.0
628.26,145.157,91.0,588.2
628.28,144.867,92.0,58.8
628.3,145.448,93.0,117.6
628.32,145.157,94.0,117.6
628.34,144.867,95.0,0.0
628.36,144.577,96.0,235.3
628.38,144.577,97.0,352.9
628.4,144.287,98.0,117.6
628.42,144.867,99.0,117.6
628.44,145.738,100.0,58.8
628.46,145.157,101.0,0.0
628.48,144.867,102.0,0.0
628.66,144.287,5.0,0.0
628.68,144.287,6.0,0.0
628.7,145.157,7.0,0.0
628.88,144.867,30.0,13176.5
628.9,144.867,31.0,3411.8
628.92,145.157,32.0,11235.3
628.94,144.867,33.0,3176.5
628.96,144.867,34.0,7529.4
628.98,145.448,35.0,411.8
629.0,145.448,36.0,1588.2
629.02,145.448,37.0,941.2
629.04,145.157,38.0,3294.1
629.06,144.867,39.0,8941.2
629.08,144.867,40.0,7823.5
629.1,144.867,41.0,19764.7
629.12,145.448,42.0,28294.1
629.14,145.157,43.0,14941.2
629.16,145.157,44.0,399294.1
629.18,144.867,45.0,9470.6
629.2,144.867,46.0,1882.4
629.22,144.867,47.0,2705.9
629.24,145.157,48.0,6588.2
629.26,145.738,49.0,705.9
629.28,145.448,50.0,3235.3
629.3,145.157,51.0,1882.4
629.32,145.157,52.0,2117.6
629.34,144.867,53.0,1176.5
629.36,144.867,54.0,1058.8
629.38,144.867,55.0,1941.2
629.58,145.157,56.0,5764.7
629.6,145.157,57.0,3470.6
629.62,144.867,58.0,17352.9
629.64,144.867,59.0,1294.1
629.66,145.157,60.0,1000.0
629.68,145.157,61.0,117.6
629.7,144.867,62.0,529.4
629.72,144.867,63.0,294.1
629.74,144.867,64.0,14411.8
629.76,145.157,65.0,117.6
629.78,145.157,66.0,1176.5
629.8,145.448,67.0,588.2
629.82,145.448,68.0,529.4
629.84,145.157,69.0,7823.5
629.86,145.157,70.0,470.6
629.88,144.867,71.0,117.6
629.9,144.867,72.0,2117.6
629.92,144.577,73.0,17411.8
629.94,145.448,74.0,705.9
629.96,145.157,75.0,3823.5
629.98,145.157,76.0,941.2
630.0,144.867,77.0,1352.9
630.02,144.867,78.0,2764.7
630.04,144.867,79.0,941.2
630.06,145.448,80.0,352.9
630.08,145.738,81.0,882.4
630.28,144.577,12.0,13000.0
630.3,144.867,13.0,2117.6
630.32,145.157,14.0,9117.6
630.34,145.738,15.0,42058.8
630.36,145.448,16.0,90647.1
630.38,145.157,17.0,532823.5
630.4,145.157,18.0,2206294.1
630.42,145.157,19.0,180470.6
630.44,144.867,20.0,14823.5
630.48,145.448,21.0,58.8
630.5,145.157,22.0,2235.3
630.52,145.157,23.0,0.0
630.54,144.287,24.0,529.4
630.56,144.867,25.0,1882.4
630.58,144.867,26.0,17294.1
630.6,145.157,27.0,64000.0
630.62,145.448,28.0,374941.2
630.64,145.157,29.0,21058.8
630.82,144.867,486.0,0.0
630.84,144.577,487.0,0.0
630.86,145.448,488.0,0.0
630.88,145.448,489.0,0.0
630.9,145.157,490.0,0.0
630.92,145.157,491.0,0.0
630.94,145.157,492.0,0.0
630.96,144.867,493.0,0.0
630.98,145.157,494.0,0.0
631.0,144.867,495.0,0.0
631.02,145.157,496.0,0.0
631.04,145.157,497.0,0.0
631.06,145.157,498.0,0.0
631.08,144.867,499.0,0.0
631.1,144.867,500.0,0.0
631.12,145.157,501.0,0.0
631.14,145.738,502.0,0.0
631.16,145.448,503.0,0.0
631.18,145.448,504.0,0.0
631.2,145.157,505.0,0.0
631.22,145.738,506.0,0.0
631.24,144.867,507.0,0.0
631.26,144.867,508.0,0.0
631.28,144.867,509.0,0.0
631.3,145.448,510.0,0.0
631.32,145.157,511.0,0.0
631.5,144.867,103.0,1882.4
631.52,144.867,104.0,58.8
631.54,144.867,105.0,58.8
631.56,144.867,106.0,235.3
631.58,145.157,107.0,58.8
631.6,145.157,108.0,117.6
631.62,144.867,109.0,411.8
631.64,144.577,110.0,0.0
631.66,144.867,111.0,176.5
631.68,144.577,112.0,58.8
631.7,145.157,113.0,58.8
631.72,145.448,114.0,58.8
631.74,145.157,115.0,0.0
631.76,145.157,116.0,117.6
631.78,144.867,117.0,58.8
631.8,145.157,118.0,58.8
631.82,144.867,119.0,58.8
631.84,145.157,120.0,58.8
631.86,144.867,121.0,58.8
631.88,144.867,122.0,58.8
631.9,144.577,123.0,0.0
632.1,145.157,5.0,0.0
632.12,145.157,6.0,0.0
632.14,144.867,7.0,0.0
632.3,144.867,82.0,117.6
632.32,144.867,83.0,352.9
632.34,144.867,84.0,58.8
632.36,144.867,85.0,58.8
632.38,145.157,86.0,117.6
632.4,144.577,87.0,117.6
632.42,144.867,88.0,58.8
632.44,144.577,89.0,0.0
632.46,144.867,90.0,0.0
632.48,145.448,91.0,470.6
632.5,145.738,92.0,176.5
632.52,145.738,93.0,0.0
632.54,145.157,94.0,58.8
632.56,145.448,95.0,176.5
632.58,144.577,96.0,411.8
632.6,144.867,97.0,352.9
632.62,145.157,98.0,58.8
632.64,145.157,99.0,58.8
632.66,144.867,100.0,58.8
632.68,145.157,101.0,0.0
632.7,144.867,102.0,0.0
632.88,144.867,5.0,0.0
632.9,145.157,6.0,0.0
632.92,145.157,7.0,0.0
633.1,145.157,30.0,14000.0
633.12,145.157,31.0,3941.2
633.14,144.867,32.0,12941.2
633.16,144.867,33.0,3470.6
633.18,144.867,34.0,8000.0
633.2,145.448,35.0,176.5
633.22,144.867,36.0,1235.3
633.24,144.867,37.0,588.2
633.26,144.867,38.0,2823.5
633.28,145.448,39.0,8588.2
633.3,144.867,40.0,7000.0
633.32,145.738,41.0,21941.2
633.34,146.028,42.0,26352.9
633.36,145.448,43.0,13294.1
633.38,145.157,44.0,400352.9
633.4,144.867,45.0,8000.0
633.42,144.867,46.0,2352.9
633.44,145.157,47.0,2529.4
633.46,145.448,48.0,8588.2
633.48,145.157,49.0,882.4
633.5,144.867,50.0,2529.4
633.52,145.157,51.0,2176.5
633.54,144.867,52.0,2000.0
633.56,145.157,53.0,1117.6
633.58,145.448,54.0,411.8
633.6,145.738,55.0,2529.4
633.8,145.157,56.0,7470.6
633.82,145.157,57.0,3823.5
633.84,144.867,58.0,19117.6
633.86,145.448,59.0,1588.2
633.88,145.157,60.0,1176.5
633.9,145.448,61.0,411.8
633.92,145.157,62.0,176.5
633.94,144.287,63.0,352.9
633.96,144.867,64.0,14764.7
633.98,145.157,65.0,294.1
634.0,145.448,66.0,1000.0
634.02,145.157,67.0,764.7
634.04,145.157,68.0,176.5
634.06,144.867,69.0,8000.0
634.08,144.867,70.0,411.8
634.1,145.448,71.0,411.8
634.12,145.738,72.0,1529.4
634.14,145.738,73.0,19117.6
634.16,145.448,74.0,882.4
634.18,145.157,75.0,3941.2
634.2,144.577,76.0,705.9
634.22,144.867,77.0,1411.8
634.24,145.157,78.0,3000.0
634.26,145.157,79.0,647.1
634.28,145.157,80.0,294.1
634.3,145.448,81.0,588.2
634.5,145.157,12.0,11941.2
634.52,145.157,13.0,1588.2
634.54,145.448,14.0,10235.3
634.56,144.867,15.0,39235.3
634.58,145.157,16.0,90411.8
634.6,145.157,17.0,532647.1
634.62,144.867,18.0,2169529.4
634.64,144.867,19.0,184176.5
634.66,145.448,20.0,14117.6
634.7,145.157,21.0,58.8
634.72,145.157,22.0,1588.2
634.74,144.867,23.0,117.6
634.76,144.867,24.0,764.7
634.78,145.157,25.0,1764.7
634.8,145.448,26.0,14470.6
634.82,145.448,27.0,62941.2
634.84,144.867,28.0,363000.0
634.86,144.867,29.0,21235.3
635.04,144.867,103.0,2352.9
635.06,145.738,104.0,58.8
